rentrak_title_id,title_name,year,week,studio,genre,screen_number,sequel,gbo,opening,lead_actor,supporting_actor,producer,director,synopsis
819991,Frozen,2013,48,Disney,Animation,3742,0,400738009,67391326,"Idina Menzel,Kristen Bell","Josh Gad,Jonathan Groff,Livvy Stubenrauch,Eva Bella,Chris Williams,Patricia Lentz,Santino Fontana,Alan Tudyk",John Lasseter/Peter Del Vecho,Chris Buck/Jennifer Lee," Featuring the voices of Kristen Bell and Idina Menzel, ""Frozen"" is the coolest comedy-adventure ever to hit the big screen. When a prophecy traps a kingdom in eternal winter, Anna, a fearless optimist, teams up with extreme mountain man Kristoff and his sidekick reindeer Sven on an epic journey to find Anna's sister Elsa, the Snow Queen, and put an end to her icy spell. Encountering mystical trolls, a funny snowman named Olaf, Everest-like extremes and magic at every turn, Anna and Kristoff battle the elements in a race to save the kingdom from destruction. (c) Disneymore "
828717,Homefront,2013,48,Other,Action,2570,0,20158898,6915241,"James Franco,Jason Statham","Christa Campbell,Frank Grillo,Steffie Grote,Winona Ryder,Nicole Andrews,Kate Bosworth,Clancy Brown,Rachelle Lefevre",John Thompson/Kevin King Templeton/Sylvester Stallone,Gary Fleder, HOMEFRONT is an action movie about a widowed ex-DEA agent who retires to a small town for the sake of his 10-year-old daughter. The only problem is he picked the wrong town. (c) Open Roadmore 
833947,The Book Thief,2013,48,Fox,Drama,,0,21488481,4864861,"Emily Watson,Geoffrey Rush","Martin Ontrop,Ludger Bokelmann,Kirsten Block,Sophie Nelisse,Carina N. Wiese,Ben Schnetzer,Rafael Gareisen,Hildegard Schroedter,Gotthard Lange,Nico Liersch,Matthias Matschke,Sandra Nedeleff,Joachim Paul Assbock",Karen Rosenfelt/Ken Blancato/Redmond Morris,Brian Percival," Based on the beloved international bestselling book, The Book Thief tells the story of an extraordinary, spirited young girl sent to live with a foster family in WWII Germany. Intrigued by the only book she brought with her, she begins collecting books as she finds them. With the help of her new parents and a secret guest under the stairs, she learns to read and creates a magical world that inspires them all.more "
830009,Philomena,2013,48,Other,Drama,835,0,37709979,3676001,"Judi Dench,Steve Coogan","Ruth McCabe,Graham Curry,Charles Edwards,Charlie Murphy,Mare Winningham,Michelle Fairley,Xavier Atkins,Sophie Kennedy Clark,Simone Lahbib,Anna Maxwell Martin",Gabrielle Tana/Henry Normal/Steve Coogan/Tracey Seaward,Stephen  Frears," Based on the 2009 investigative book by BBC correspondent Martin Sixsmith, The Lost Child of Philomena Lee, PHILOMENA focuses on the efforts of Philomena Lee (Dench), mother to a boy conceived out of wedlock - something her Irish-Catholic community didn't have the highest opinion of - and given away for adoption in the United States. In following church doctrine, she was forced to sign a contract that wouldn't allow for any sort of inquiry into the son's whereabouts. After starting a family years later in England and, for the most part, moving on with her life, Lee meets Sixsmith (Coogan), a BBC reporter with whom she decides to discover her long-lost son. (c) Weinsteinmore "
828838,Black Nativity,2013,48,Fox,Drama,1516,0,7018189,3669530,"Angela Bassett,Forest Whitaker","Tyrese Gibson,Mary J. Blige,Nasir Jones,Jacob Latimore,Jennifer Hudson",Celine Rattray/Galt Niederhoffer/Trudie Styler/William Horberg,Kasi Lemmons," In a contemporary adaptation of Langston Hughes' celebrated play, the holiday musical drama BLACK NATIVITY follows Langston (Jacob Latimore), a street-wise teen from Baltimore raised by a single mother, as he journeys to New York City to spend the Christmas holiday with his estranged relatives Reverend Cornell and Aretha Cobbs (Forest Whitaker and Angela Bassett). Unwilling to live by the imposing Reverend Cobbs' rules, a frustrated Langston is determined to return home to his mother, Naima (Jennifer Hudson). Langston embarks on a surprising and inspirational journey and along with new friends, and a little divine intervention, he discovers the true meaning of faith, healing, and family. (c) Fox Searchlightmore "
824819,Out of the Furnace,2013,49,Other,Drama,2101,0,11330849,5220288,"Christian Bale,Woody Harrelson","Willem Dafoe,Forest Whitaker,Boyd Holbrook,Casey Affleck,Sam Shepard,Zoe Saldana",Brooklyn Weaver/Jennifer Davisson Killoran/Leonardo DiCaprio/Michael Costigan/Ridley Scott/Ryan Kavanaugh/Tony Scott,Scott Cooper," From Scott Cooper, the critically-acclaimed writer and director of Crazy Heart, comes a gripping and gritty drama about family, fate, circumstance, and justice. Russell Baze (Christian Bale) has a rough life: he works a dead-end blue collar job at the local steel mill by day, and cares for his terminally ill father by night. When Russell's brother Rodney (Casey Affleck) returns home from serving time in Iraq, he gets lured into one of the most ruthless crime rings in the Northeast and mysteriously disappears. The police fail to crack the case, so - with nothing left to lose - Russell takes matters into his own hands, putting his life on the line to seek justice for his brother. The impressive cast of Christian Bale and Woody Harrelson are rounded out by Casey Affleck, Forest Whitaker, Willem Dafoe, Zoe Saldana and Sam Shepard. (c) Relativitymore "
817151,The Hobbit: The Desolation of Smaug,2013,50,WB,Adventure,3903,1,258366855,73645197,"Ian McKellen,Martin Freeman","James Nesbitt,Benedict Cumberbatch,Billy Connolly,Graham McTavish,Adam Brown,Cate Blanchett,Jed Brophy,Andy Serkis,Dean O'Gorman,Hugo Weaving,Aidan Turner,Bret McKenzie,Christopher Lee,Evangeline Lilly,Elijah Wood,Ian Holm,Conan Stevens",Carolynne Cunningham/Fran Walsh/Peter Jackson,Peter Jackson," The second in a trilogy of films adapting the enduringly popular masterpiece The Hobbit, by J.R.R. Tolkien, The Hobbit: The Desolation of Smaug continues the adventure of the title character Bilbo Baggins (Martin Freeman) as he journeys with the Wizard Gandalf (Ian McKellan) and thirteen Dwarves, led by Thorin Oakenshield (Richard Armitage) on an epic quest to reclaim the lost Dwarf Kingdom of Erebor.(c) WBmore "
827110,Tyler Perry's A Madea Christmas,2013,50,Other,Comedy,2194,0,52543354,16007634,"Chad Michael Murray,Tyler Perry","Kathy Najimy,Larry the Cable Guy,Jonathan Chase,Eric Lively,Lisa Whelchel,Tika Sumpter",Matt Moore/Ozzie Areu/Tyler Perry,Tyler Perry," Madea gets coaxed into helping a friend pay her daughter a surprise visit in the country for Christmas, but the biggest surprise is what they'll find when they arrive. As the small, rural town prepares for its annual Christmas Carnival, new secrets are revealed and old relationships are tested while Madea dishes her own brand of Christmas Spirit to all. (c) Lionsgatemore "
827879,Anchorman 2: The Legend Continues,2013,51,Paramount,Comedy,3507,1,125168368,26232425,"Steve Carell,Will Ferrell","Kanye West,Kristen Wiig,John C. Reilly,Jim Carrey,Harrison Ford,Dylan Baker,Greg Kinnear,Sacha Baron Cohen,Amy Poehler,Christina Applegate,Tina Fey,Josh Lawson,Paul Rudd,James Marsden,Liam Neeson,Vince Vaughn,Meagan Good,David Koechner",Adam McKay/Chris Henchy/Jessica Elbaum/Judd Apatow/Kevin J. Messick/Will Ferrell,Adam McKay," With the 70's behind him, San Diego's top rated newsman, Ron Burgundy (Will Ferrell), returns to the news desk in ""Anchorman 2: The Legend Continues."" Also back for more are Ron's co-anchor and wife, Veronica Corningstone (Christina Applegate), weather man Brick Tamland (Steve Carell), man on the street Brian Fantana (Paul Rudd) and sports guy Champ Kind (David Koechner) - All of whom won't make it easy to stay classy...while taking the nation's first 24-hour news channel by storm. (c) Paramountmore "
828926,American Hustle,2013,51,Sony,Drama,2507,0,150117807,19106933,"Amy Adams,Bradley Cooper,Christian Bale","Colleen Camp,Dawn Olivieri,Michael Pena,Alessandro Nivola,Melissa McMeekin,Louis C.K.,Jennifer Lawrence,Erica McDermott,Jeremy Renner,Jack Huston,Robert De Niro",Charles Roven/Megan Ellison/Richard Suckle/Ted Schipper,David O. Russell," A fictional film set in the alluring world of one of the most stunning scandals to rock our nation, American Hustle tells the story of brilliant con man Irving Rosenfeld (Christian Bale), who along with his equally cunning and seductive British partner Sydney Prosser (Amy Adams) is forced to work for a wild FBI agent Richie DiMaso (Bradley Cooper). DiMaso pushes them into a world of Jersey powerbrokers and mafia that's as dangerous as it is enchanting. Jeremy Renner is Carmine Polito, the passionate, volatile, New Jersey political operator caught between the con-artists and Feds. Irving's unpredictable wife Rosalyn (Jennifer Lawrence) could be the one to pull the thread that brings the entire world crashing down. Like David O. Russell's previous films, American Hustle defies genre, hinging on raw emotion, and life and death stakes. (c) Sonymore "
826640,Saving Mr. Banks,2013,51,Disney,Drama,2110,0,83301580,9344381,"Colin Farrell,Emma Thompson,Tom Hanks","Kathy Baker,Ruth Wilson,Rachel Griffiths,Melanie Deanne Moore,Ronan Vibert,B.J. Novak,Bradley Whitford,Jason Schwartzman,Paul Giamatti",Alison Owen/Ian Collie/Philip Steuer,John Lee Hancock," Two-time Academy Award (R)-winner Emma Thompson and fellow double Oscar (R)-winner Tom Hanks topline Disney's ""Saving Mr. Banks,"" inspired by the extraordinary, untold backstory of how Disney's classic ""Mary Poppins"" made it to the screen. When Walt Disney's daughters begged him to make a movie of their favorite book, P.L. Travers' ""Mary Poppins,"" he made them a promise-one that he didn't realize would take 20 years to keep. In his quest to obtain the rights, Walt comes up against a curmudgeonly, uncompromising writer who has absolutely no intention of letting her beloved magical nanny get mauled by the Hollywood machine. But, as the books stop selling and money grows short, Travers reluctantly agrees to go to Los Angeles to hear Disney's plans for the adaptation. For those two short weeks in 1961, Walt Disney pulls out all the stops. Armed with imaginative storyboards and chirpy songs from the talented Sherman brothers, Walt launches an all-out onslaught on P.L. Travers, but the prickly author doesn't budge. He soon begins to watch helplessly as Travers becomes increasingly immovable and the rights begin to move further away from his grasp. It is only when he reaches into his own childhood that Walt discovers the truth about the ghosts that haunt her, and together they set Mary Poppins free to ultimately make one of the most endearing films in cinematic history. Inspired by true events, ""Saving Mr. Banks"" is the extraordinary, untold story of how Disney's classic ""Mary Poppins"" made it to the screen-and the testy relationship that the legendary Walt Disney had with author P.L. Travers that almost derailed it. (C) Disneymore "
817544,Walking with Dinosaurs,2013,51,Fox,Family,3231,0,36076121,7091938,"John Leguizamo,Justin Long","Michael Leone,Angourie Rice,Skyler Stone,Tiya Sircar,Charlie Rowe",Amanda Hill/Deepak Nayar/John Copeland/Mike Devlin,Neil Nightingale/Pierre de Lespinois," For the first time in movie history, audiences will truly see and feel what it was like when dinosaurs ruled the Earth. WALKING WITH DINOSAURS is the ultimate immersive, big screen adventure for families. Meet dinosaurs more real than you've ever seen as you take off on a thrilling prehistoric adventure, where Patchi, an underdog dinosaur, triumphs against all odds to become a hero for the ages. (c) Foxmore "
830525,Dhoom 3,2013,51,Other,Action,239,1,8031955,3423508,"Aamir Khan, Uday Chopra"," Diana Penty, Katrina Kaif, Kim DeJesus, Tabrett Bethell, Abhishek Bachchan",,," Aamir Khan, Katrina Kaif, Abhishek Bachchan and Uday Chopra leap back into action in this explosive sequel from Dhoom and Dhoom 2 writer Vijay Krishna Acharya.more "
828720,The Wolf of Wall Street,2013,52,Paramount,Drama,2537,0,116900694,18361578,"Jonah Hill,Leonardo DiCaprio","Matthew McConaughey,Cristin Milioti,Kenneth Choi,Ethan Suplee,Jon Favreau,Shea Whigham,Christine Ebersole,Rob Reiner,Jon Bernthal,P.J. Byrne,Jean Dujardin,Barry Rothbart,Kyle Chandler,Margot Robbie,Jake Hoffman",Emma Tillinger Koskoff/Joey McFarland/Leonardo DiCaprio/Martin Scorsese/Riza Aziz,Martin Scorsese," Martin Scorsese directs the story of New York stockbroker Jordan Belfort. From the American dream to corporate greed, Belfort goes from penny stocks and righteousness to IPOs and a life of corruption in the late 80s. Excess success and affluence in his early twenties as founder of the brokerage firm Stratton Oakmont warranted Belfort the title ""The Wolf of Wall Street."" -- (C) Paramountmore "
